timestamp,open,high,low,close
1774339200,38.544,38.9,38.102,38.604
1774353600,38.613,39.767,37.993,39.396
1774368000,39.402,39.93,38.795,39.703
1774382400,39.703,40.455,39.68,40.338
1774396800,40.338,40.958,39.856,40.274
1774411200,40.274,40.416,39.99,40.279
1774425600,40.273,41.614,40.273,41.354
1774440000,41.371,41.406,40.04,40.272
1774454400,40.28,40.841,40.271,40.486
1774468800,40.492,40.492,39.676,40.332
1774483200,40.314,40.374,39.285,39.451
1774497600,39.441,39.462,38.724,39.053
1774512000,39.04,39.406,38.871,39.086
1774526400,39.082,39.793,39.063,39.225
1774540800,39.221,39.231,38.35,38.452
1774555200,38.442,39.194,38.292,39.132
1774569600,39.132,39.345,38.427,38.62
1774584000,38.628,39.378,38.497,39.329
1774598400,39.32,39.406,37.911,38.322
1774612800,38.323,38.955,37.924,38.648
1774627200,38.653,38.816,38.108,38.738
1774641600,38.732,38.873,38.239,38.657
1774656000,38.671,38.671,37.988,38.525
1774670400,38.524,39.376,38.324,39.365
1774684800,39.372,39.7,39.151,39.545
1774699200,39.556,40.267,39.434,40.215
1774713600,40.214,40.256,39.556,39.899
1774728000,39.898,39.95,39.396,39.466
1774742400,39.466,39.979,39.249,39.931
1774756800,39.931,40.046,39.619,39.686
1774771200,39.686,39.905,39.209,39.325
1774785600,39.325,39.463,38.741,38.995
1774800000,38.98,39.135,38.588,38.59
1774814400,38.596,38.923,37.721,37.807
1774828800,37.845,38.724,37.49,38.262
1774843200,38.281,38.785,37.978,38.415
1774857600,38.423,38.615,37.86,38.059
1774872000,38.069,38.537,37.751,38.268
1774886400,38.255,38.275,36.484,37.074
1774900800,37.077,37.256,36.645,36.846
1774915200,36.837,37.63,36.638,37.306
1774929600,37.316,37.343,36.394,36.694
1774944000,36.712,36.736,35.651,35.784
1774958400,35.787,36.907,35.728,35.961
1774972800,35.971,37.325,35.967,36.614
1774987200,36.603,36.998,36.109,36.594
1775001600,36.593,36.636,35.957,36.425
1775016000,36.425,37.795,36.339,37.38
1775030400,37.38,37.475,36.75,37.244
1775044800,37.221,37.429,36.616,37.403
1775059200,37.398,37.444,36.066,36.149
1775073600,36.163,36.28,35.867,36.019
1775088000,36.029,36.28,35.062,35.195
1775102400,35.198,35.506,34.922,35.094
1775116800,35.076,35.308,34.691,34.8
1775131200,34.802,34.931,34.44,34.881
1775145600,34.881,35.221,34.576,34.926
1775160000,34.938,35.345,34.848,35.203
1775174400,35.203,35.604,35.1,35.436
1775188800,35.445,35.908,35.377,35.84
1775203200,35.839,36.077,35.656,35.984
1775217600,35.978,36.129,35.422,35.797
1775232000,35.797,36.093,35.515,35.777
1775246400,35.784,35.94,35.512,35.606
1775260800,35.611,35.979,35.508,35.871
1775275200,35.874,35.879,35.628,35.743
1775289600,35.76,35.858,35.646,35.812
1775304000,35.818,35.926,35.55,35.913
1775318400,35.914,36.248,35.882,35.978
1775332800,35.987,36.555,35.935,36.388
1775347200,36.387,36.424,35.917,35.938
1775361600,35.938,35.979,35.466,35.661
1775376000,35.66,35.922,35.643,35.67
1775390400,35.656,35.814,35.157,35.552
